dot_values,colour_values,participant,.thisRepN,.thisTrialN,.thisN,.thisIndex,response,response_time,date,
8.0,DarkGray,117,0,348,348,348,m,0.277229070663,2016_Jul_27_1439,
nan,nan,117,0,349,349,349,z,0.41335105896,2016_Jul_27_1439,
6.0,Yellow,117,0,350,350,350,m,0.149612188339,2016_Jul_27_1439,
9.0,LightPink,117,0,351,351,351,m,0.237253904343,2016_Jul_27_1439,
2.0,Brown,117,0,352,352,352,m,0.245270967484,2016_Jul_27_1439,
4.0,Blue,117,0,353,353,353,m,0.261268138885,2016_Jul_27_1439,
5.0,Red,117,0,354,354,354,m,0.261552810669,2016_Jul_27_1439,
7.0,Green,117,0,355,355,355,m,0.309273004532,2016_Jul_27_1439,
3.0,Purple,117,0,356,356,356,m,0.261482000351,2016_Jul_27_1439,
9.0,Orange,117,0,357,357,357,m,0.29300904274,2016_Jul_27_1439,
2.0,DarkGray,117,0,358,358,358,m,0.261240005493,2016_Jul_27_1439,
4.0,Blue,117,0,359,359,359,m,0.229353904724,2016_Jul_27_1439,
1.0,Red,117,0,360,360,360,m,0.277153968811,2016_Jul_27_1439,
8.0,Green,117,0,361,361,361,m,0.28524684906,2016_Jul_27_1439,
6.0,Purple,117,0,362,362,362,m,0.349249124527,2016_Jul_27_1439,
9.0,Orange,117,0,363,363,363,m,0.357075929642,2016_Jul_27_1439,
2.0,DarkGray,117,0,364,364,364,m,0.397250890732,2016_Jul_27_1439,
nan,nan,117,0,365,365,365,z,0.33311009407,2016_Jul_27_1439,
4.0,Yellow,117,0,366,366,366,m,0.0532739162445,2016_Jul_27_1439,
5.0,LightPink,117,0,367,367,367,m,0.236862182617,2016_Jul_27_1439,
7.0,Brown,117,0,368,368,368,m,0.253305912018,2016_Jul_27_1439,
3.0,Purple,117,0,369,369,369,m,0.2693400383,2016_Jul_27_1439,
1.0,Orange,117,0,370,370,370,m,0.285128831863,2016_Jul_27_1439,
8.0,DarkGray,117,0,371,371,371,m,0.341246128082,2016_Jul_27_1439,
nan,nan,117,0,372,372,372,z,0.34940290451,2016_Jul_27_1439,
6.0,Yellow,117,0,373,373,373,m,0.0689558982849,2016_Jul_27_1439,
5.0,LightPink,117,0,374,374,374,m,0.188881874084,2016_Jul_27_1439,
nan,nan,117,0,375,375,375,m,0.237046003342,2016_Jul_27_1439,
7.0,Brown,117,0,376,376,376,m,0.213255882263,2016_Jul_27_1439,
3.0,Blue,117,0,377,377,377,m,0.253009080887,2016_Jul_27_1439,
nan,nan,117,0,378,378,378,z,0.42906498909,2016_Jul_27_1439,
9.0,Red,117,0,379,379,379,m,0.100905895233,2016_Jul_27_1439,
2.0,Green,117,0,380,380,380,m,0.140954017639,2016_Jul_27_1439,
nan,nan,117,0,381,381,381,m,0.269022941589,2016_Jul_27_1439,
4.0,Purple,117,0,382,382,382,m,0.0929410457611,2016_Jul_27_1439,
5.0,Orange,117,0,383,383,383,m,0.252934932709,2016_Jul_27_1439,
7.0,DarkGray,117,0,384,384,384,m,0.309070825577,2016_Jul_27_1439,
3.0,Yellow,117,0,385,385,385,m,0.284956932068,2016_Jul_27_1439,
1.0,LightPink,117,0,386,386,386,m,0.29300904274,2016_Jul_27_1439,
8.0,Brown,117,0,387,387,387,m,0.46090388298,2016_Jul_27_1439,
6.0,Purple,117,0,388,388,388,m,0.396816015244,2016_Jul_27_1439,
5.0,Orange,117,0,389,389,389,m,0.340747833252,2016_Jul_27_1439,
nan,nan,117,0,390,390,390,z,0.468922138214,2016_Jul_27_1439,
7.0,DarkGray,117,0,391,391,391,m,0.228976011276,2016_Jul_27_1439,
3.0,Blue,117,0,392,392,392,m,0.292871952057,2016_Jul_27_1439,
9.0,Red,117,0,393,393,393,m,0.332836866379,2016_Jul_27_1439,
2.0,Green,117,0,394,394,394,m,0.284893989563,2016_Jul_27_1439,
4.0,Yellow,117,0,395,395,395,m,0.30094909668,2016_Jul_27_1439,
5.0,LightPink,117,0,396,396,396,m,0.30082321167,2016_Jul_27_1439,
7.0,Brown,117,0,397,397,397,m,0.308817148209,2016_Jul_27_1439,
nan,nan,117,0,398,398,398,z,0.348693132401,2016_Jul_27_1439,
3.0,Purple,117,0,399,399,399,m,0.0448091030121,2016_Jul_27_1439,
1.0,Orange,117,0,400,400,400,m,0.244681119919,2016_Jul_27_1439,
8.0,DarkGray,117,0,401,401,401,m,0.22071480751,2016_Jul_27_1439,
6.0,Blue,117,0,402,402,402,m,0.300987005234,2016_Jul_27_1439,
9.0,Red,117,0,403,403,403,m,0.316508054733,2016_Jul_27_1439,
2.0,Green,117,0,404,404,404,m,0.324610948563,2016_Jul_27_1439,
4.0,Yellow,117,0,405,405,405,m,0.372718095779,2016_Jul_27_1439,
5.0,LightPink,117,0,406,406,406,m,0.332797050476,2016_Jul_27_1439,
7.0,Brown,117,0,407,407,407,m,0.420583963394,2016_Jul_27_1439,
3.0,Purple,117,0,408,408,408,m,0.420743942261,2016_Jul_27_1439,
1.0,Orange,117,0,409,409,409,m,0.38063621521,2016_Jul_27_1439,
8.0,DarkGray,117,0,410,410,410,m,0.428791999817,2016_Jul_27_1439,
6.0,Yellow,117,0,411,411,411,m,0.316640138626,2016_Jul_27_1439,
9.0,LightPink,117,0,412,412,412,m,0.276715993881,2016_Jul_27_1439,
2.0,Brown,117,0,413,413,413,m,0.252824068069,2016_Jul_27_1439,
4.0,Purple,117,0,414,414,414,m,0.308629989624,2016_Jul_27_1439,
1.0,Orange,117,0,415,415,415,m,0.292754173279,2016_Jul_27_1439,
8.0,DarkGray,117,0,416,416,416,m,0.324600934982,2016_Jul_27_1439,
6.0,Yellow,117,0,417,417,417,m,0.340488195419,2016_Jul_27_1439,
9.0,LightPink,117,0,418,418,418,m,0.308506011963,2016_Jul_27_1439,
2.0,Brown,117,0,419,419,419,m,0.300606012344,2016_Jul_27_1439,
4.0,Blue,117,0,420,420,420,m,0.268440961838,2016_Jul_27_1439,
1.0,Red,117,0,421,421,421,m,0.26066493988,2016_Jul_27_1439,
nan,nan,117,0,422,422,422,m,0.228311061859,2016_Jul_27_1439,
8.0,Green,117,0,423,423,423,m,0.236554861069,2016_Jul_27_1439,
6.0,Yellow,117,0,424,424,424,m,0.252531051636,2016_Jul_27_1439,
9.0,LightPink,117,0,425,425,425,m,0.292759895325,2016_Jul_27_1439,
2.0,Brown,117,0,426,426,426,m,0.31635594368,2016_Jul_27_1439,
4.0,Blue,117,0,427,427,427,m,0.348335981369,2016_Jul_27_1439,
1.0,Red,117,0,428,428,428,m,0.300498008728,2016_Jul_27_1439,
8.0,Green,117,0,429,429,429,m,0.252281188965,2016_Jul_27_1439,
nan,nan,117,0,430,430,430,m,0.252506971359,2016_Jul_27_1439,
6.0,Yellow,117,0,431,431,431,m,0.140496015549,2016_Jul_27_1439,
9.0,LightPink,117,0,432,432,432,m,0.196219921112,2016_Jul_27_1439,
2.0,Brown,117,0,433,433,433,m,0.1004550457,2016_Jul_27_1439,
4.0,Blue,117,0,434,434,434,m,0.244607925415,2016_Jul_27_1439,
5.0,Red,117,0,435,435,435,m,0.140508174896,2016_Jul_27_1439,
7.0,Green,117,0,436,436,436,m,0.276203155518,2016_Jul_27_1439,
3.0,Yellow,117,0,437,437,437,m,0.308078050613,2016_Jul_27_1439,
1.0,LightPink,117,0,438,438,438,m,0.340547084808,2016_Jul_27_1439,
8.0,Brown,117,0,439,439,439,m,0.452132940292,2016_Jul_27_1439,
6.0,Purple,117,0,440,440,440,m,0.412182807922,2016_Jul_27_1439,
5.0,Orange,117,0,441,441,441,m,0.348411083221,2016_Jul_27_1439,
7.0,DarkGray,117,0,442,442,442,m,0.372169971466,2016_Jul_27_1439,
3.0,Blue,117,0,443,443,443,m,0.276081800461,2016_Jul_27_1439,
1.0,Red,117,0,444,444,444,m,0.276153087616,2016_Jul_27_1439,
nan,nan,117,0,445,445,445,z,0.387983798981,2016_Jul_27_1439,
8.0,Green,117,0,446,446,446,m,0.0923750400543,2016_Jul_27_1439,
6.0,Yellow,117,0,447,447,447,m,0.244443893433,2016_Jul_27_1439,
nan,nan,117,0,448,448,448,m,0.21200799942,2016_Jul_27_1439,
9.0,LightPink,117,0,449,449,449,m,0.163903951645,2016_Jul_27_1439,
2.0,Brown,117,0,450,450,450,m,0.172255992889,2016_Jul_27_1439,
4.0,Blue,117,0,451,451,451,m,0.316300868988,2016_Jul_27_1439,
1.0,Red,117,0,452,452,452,m,0.292162179947,2016_Jul_27_1439,
8.0,Green,117,0,453,453,453,m,0.323984861374,2016_Jul_27_1439,
6.0,Purple,117,0,454,454,454,m,0.299962043762,2016_Jul_27_1439,
9.0,Orange,117,0,455,455,455,m,0.315896987915,2016_Jul_27_1439,
2.0,DarkGray,117,0,456,456,456,m,0.332095146179,2016_Jul_27_1439,
4.0,Yellow,117,0,457,457,457,m,0.300229072571,2016_Jul_27_1439,
1.0,LightPink,117,0,458,458,458,m,0.323968887329,2016_Jul_27_1439,
8.0,Brown,117,0,459,459,459,m,0.259888887405,2016_Jul_27_1439,
6.0,nan,117,0,460,460,460,m,0.564157962799,2016_Jul_27_1439,
nan,nan,117,0,461,461,461,,,2016_Jul_27_1439,
