dot_values,colour_values,participant,.thisRepN,.thisTrialN,.thisN,.thisIndex,response,response_time,date,
3.0,Purple,115,0,349,349,349,m,0.256769180298,2016_Jul_21_1239,
1.0,Orange,115,0,350,350,350,m,0.16856098175,2016_Jul_21_1239,
8.0,DarkGray,115,0,351,351,351,m,0.376636981964,2016_Jul_21_1239,
6.0,Blue,115,0,352,352,352,m,0.280745029449,2016_Jul_21_1239,
5.0,Red,115,0,353,353,353,m,0.280651092529,2016_Jul_21_1239,
7.0,Green,115,0,354,354,354,m,0.344624996185,2016_Jul_21_1239,
3.0,Purple,115,0,355,355,355,m,0.192682027817,2016_Jul_21_1239,
1.0,Orange,115,0,356,356,356,,,2016_Jul_21_1239,
8.0,DarkGray,115,0,357,357,357,,,2016_Jul_21_1239,
6.0,Yellow,115,0,358,358,358,m,0.376389980316,2016_Jul_21_1239,
5.0,LightPink,115,0,359,359,359,m,0.216557025909,2016_Jul_21_1239,
7.0,Brown,115,0,360,360,360,m,0.360569000244,2016_Jul_21_1239,
3.0,Purple,115,0,361,361,361,m,0.360772132874,2016_Jul_21_1239,
nan,nan,115,0,362,362,362,z,0.512440919876,2016_Jul_21_1239,
1.0,Orange,115,0,363,363,363,m,0.368599176407,2016_Jul_21_1239,
8.0,DarkGray,115,0,364,364,364,m,0.320401906967,2016_Jul_21_1239,
6.0,Yellow,115,0,365,365,365,m,0.304553985596,2016_Jul_21_1239,
5.0,LightPink,115,0,366,366,366,m,0.416371822357,2016_Jul_21_1239,
7.0,Brown,115,0,367,367,367,m,0.456373929977,2016_Jul_21_1239,
3.0,Blue,115,0,368,368,368,m,0.472627878189,2016_Jul_21_1239,
9.0,Red,115,0,369,369,369,m,0.480575084686,2016_Jul_21_1239,
2.0,Green,115,0,370,370,370,m,0.49668097496,2016_Jul_21_1239,
4.0,Yellow,115,0,371,371,371,m,0.440183877945,2016_Jul_21_1239,
1.0,LightPink,115,0,372,372,372,m,0.4245429039,2016_Jul_21_1239,
8.0,Brown,115,0,373,373,373,m,0.432359933853,2016_Jul_21_1239,
6.0,Blue,115,0,374,374,374,m,0.400362014771,2016_Jul_21_1239,
5.0,Red,115,0,375,375,375,m,0.320350885391,2016_Jul_21_1239,
7.0,Green,115,0,376,376,376,m,0.352667093277,2016_Jul_21_1239,
3.0,Yellow,115,0,377,377,377,m,0.32834482193,2016_Jul_21_1239,
9.0,LightPink,115,0,378,378,378,m,0.352166891098,2016_Jul_21_1239,
2.0,Brown,115,0,379,379,379,m,0.296529054642,2016_Jul_21_1239,
4.0,Purple,115,0,380,380,380,m,0.336313962936,2016_Jul_21_1239,
1.0,Orange,115,0,381,381,381,m,0.328142881393,2016_Jul_21_1239,
8.0,DarkGray,115,0,382,382,382,m,0.368208169937,2016_Jul_21_1239,
nan,nan,115,0,383,383,383,z,0.51246213913,2016_Jul_21_1239,
6.0,Yellow,115,0,384,384,384,m,0.528412818909,2016_Jul_21_1239,
9.0,LightPink,115,0,385,385,385,m,0.384187936783,2016_Jul_21_1239,
2.0,Brown,115,0,386,386,386,m,0.304267168045,2016_Jul_21_1239,
4.0,Blue,115,0,387,387,387,m,0.288058996201,2016_Jul_21_1239,
5.0,Red,115,0,388,388,388,m,0.304270029068,2016_Jul_21_1239,
7.0,Green,115,0,389,389,389,m,0.312211990356,2016_Jul_21_1239,
3.0,Purple,115,0,390,390,390,m,0.280358076096,2016_Jul_21_1239,
9.0,Orange,115,0,391,391,391,m,0.22424197197,2016_Jul_21_1239,
nan,nan,115,0,392,392,392,z,0.496218919754,2016_Jul_21_1239,
2.0,DarkGray,115,0,393,393,393,m,0.352255821228,2016_Jul_21_1239,
4.0,Yellow,115,0,394,394,394,m,0.328367948532,2016_Jul_21_1239,
1.0,LightPink,115,0,395,395,395,m,0.336203098297,2016_Jul_21_1239,
8.0,Brown,115,0,396,396,396,m,0.360067129135,2016_Jul_21_1239,
6.0,Blue,115,0,397,397,397,m,0.304364919662,2016_Jul_21_1239,
5.0,Red,115,0,398,398,398,m,0.304105043411,2016_Jul_21_1239,
nan,nan,115,0,399,399,399,z,0.41609120369,2016_Jul_21_1239,
7.0,Green,115,0,400,400,400,m,0.336281776428,2016_Jul_21_1239,
nan,nan,115,0,401,401,401,m,0.264187812805,2016_Jul_21_1239,
3.0,Yellow,115,0,402,402,402,m,0.344311952591,2016_Jul_21_1239,
nan,nan,115,0,403,403,403,z,0.480338096619,2016_Jul_21_1239,
1.0,LightPink,115,0,404,404,404,m,0.416118860245,2016_Jul_21_1239,
8.0,Brown,115,0,405,405,405,m,0.367851018906,2016_Jul_21_1239,
6.0,Blue,115,0,406,406,406,m,0.296136856079,2016_Jul_21_1239,
9.0,Red,115,0,407,407,407,m,0.400156974792,2016_Jul_21_1239,
2.0,Green,115,0,408,408,408,m,0.32001209259,2016_Jul_21_1239,
nan,nan,115,0,409,409,409,z,0.480195045471,2016_Jul_21_1239,
4.0,Yellow,115,0,410,410,410,m,0.448189020157,2016_Jul_21_1239,
1.0,LightPink,115,0,411,411,411,m,0.400156974792,2016_Jul_21_1239,
8.0,Brown,115,0,412,412,412,m,0.39216709137,2016_Jul_21_1239,
6.0,Blue,115,0,413,413,413,m,0.295996904373,2016_Jul_21_1239,
9.0,Red,115,0,414,414,414,m,0.392111063004,2016_Jul_21_1239,
2.0,Green,115,0,415,415,415,m,0.344085931778,2016_Jul_21_1239,
nan,nan,115,0,416,416,416,z,0.424065113068,2016_Jul_21_1239,
4.0,Yellow,115,0,417,417,417,z,0.391952991486,2016_Jul_21_1239,
1.0,LightPink,115,0,418,418,418,m,0.448011159897,2016_Jul_21_1239,
8.0,Brown,115,0,419,419,419,m,0.383885145187,2016_Jul_21_1239,
6.0,Purple,115,0,420,420,420,m,0.408114910126,2016_Jul_21_1239,
5.0,Orange,115,0,421,421,421,m,0.463965892792,2016_Jul_21_1239,
7.0,DarkGray,115,0,422,422,422,m,0.368136882782,2016_Jul_21_1239,
3.0,Blue,115,0,423,423,423,m,0.359957933426,2016_Jul_21_1239,
1.0,Red,115,0,424,424,424,m,0.287818908691,2016_Jul_21_1239,
8.0,Green,115,0,425,425,425,m,0.263960123062,2016_Jul_21_1239,
6.0,Purple,115,0,426,426,426,m,0.256059169769,2016_Jul_21_1239,
9.0,Orange,115,0,427,427,427,m,0.351788043976,2016_Jul_21_1239,
2.0,DarkGray,115,0,428,428,428,m,0.295879125595,2016_Jul_21_1239,
4.0,Yellow,115,0,429,429,429,m,0.320006847382,2016_Jul_21_1239,
1.0,LightPink,115,0,430,430,430,m,0.360026836395,2016_Jul_21_1239,
nan,nan,115,0,431,431,431,z,0.448004007339,2016_Jul_21_1239,
8.0,Brown,115,0,432,432,432,m,0.407690048218,2016_Jul_21_1239,
nan,nan,115,0,433,433,433,z,0.383806943893,2016_Jul_21_1239,
6.0,Purple,115,0,434,434,434,m,0.311733961105,2016_Jul_21_1239,
9.0,Orange,115,0,435,435,435,m,0.327898979187,2016_Jul_21_1239,
2.0,DarkGray,115,0,436,436,436,m,0.287663936615,2016_Jul_21_1239,
nan,nan,115,0,437,437,437,z,0.439884901047,2016_Jul_21_1239,
4.0,Blue,115,0,438,438,438,m,0.335812091827,2016_Jul_21_1239,
nan,nan,115,0,439,439,439,z,0.391736984253,2016_Jul_21_1239,
1.0,Red,115,0,440,440,440,m,0.36802315712,2016_Jul_21_1239,
nan,nan,115,0,441,441,441,z,0.335777997971,2016_Jul_21_1239,
8.0,Green,115,0,442,442,442,m,0.35154914856,2016_Jul_21_1239,
6.0,Yellow,115,0,443,443,443,m,0.34376502037,2016_Jul_21_1239,
9.0,LightPink,115,0,444,444,444,m,0.40781211853,2016_Jul_21_1239,
2.0,Brown,115,0,445,445,445,m,0.367775917053,2016_Jul_21_1239,
4.0,Blue,115,0,446,446,446,m,0.303756952286,2016_Jul_21_1239,
1.0,Red,115,0,447,447,447,m,0.295737028122,2016_Jul_21_1239,
8.0,Green,115,0,448,448,448,m,0.303825855255,2016_Jul_21_1239,
6.0,nan,115,0,449,449,449,m,0.295830965042,2016_Jul_21_1239,
